,user_id,id,action_rating,technical_correctness,aesthetic_appeal,action_not_recognized,file_created_at,filename
362,clpe1410,11ac2eaf-2e39-4b72-9494-901c117c93f9,4.0,1.0,2.0,False,2025-10-13 14:45:03.000000,clpe1410_11ac2eaf-2e39-4b72-9494-901c117c93f9.json
363,mana12312,22e6e349-9309-4f38-a079-77a0fa18cd44,,,,True,2025-10-15 11:13:33.000000,mana12312_22e6e349-9309-4f38-a079-77a0fa18cd44.json
364,mana12312,5ecea749-3374-48dd-ba6f-6e262a68e1ee,,,,True,2025-10-15 11:29:12.000000,mana12312_5ecea749-3374-48dd-ba6f-6e262a68e1ee.json
365,mana12312,33fb2480-b41b-4cb9-8d67-4aa0ed78d1d0,3.0,5.0,2.0,False,2025-10-15 11:19:06.000000,mana12312_33fb2480-b41b-4cb9-8d67-4aa0ed78d1d0.json
366,mana12312,61b2563c-5100-4c67-9c8d-b298cad9d349,3.0,5.0,3.0,False,2025-10-16 11:35:30.000000,mana12312_61b2563c-5100-4c67-9c8d-b298cad9d349.json
367,kauw2915,25be5456-f0f3-4e56-98ca-58fe24172b98,,,,True,2025-10-18 17:18:15.469814,kauw2915_25be5456-f0f3-4e56-98ca-58fe24172b98.json
368,anma2416,4b5ebca4-b043-4a12-8125-97b6c61675d4,2.0,4.0,2.0,False,2025-10-15 13:47:48.000000,anma2416_4b5ebca4-b043-4a12-8125-97b6c61675d4.json
369,mana12312,65897fdd-936b-405f-adb8-da4f90578bc4,2.0,3.0,1.0,False,2025-10-15 11:31:49.000000,mana12312_65897fdd-936b-405f-adb8-da4f90578bc4.json
370,kauw2915,38f6c5b6-4e13-4fc9-a89f-b3c42b2de5a3,,,,True,2025-10-15 10:29:29.000000,kauw2915_38f6c5b6-4e13-4fc9-a89f-b3c42b2de5a3.json
371,anma2416,9ab30a95-ce4e-4564-a9c3-32d7d2e80a6f,2.0,2.0,2.0,False,2025-10-16 13:34:12.000000,anma2416_9ab30a95-ce4e-4564-a9c3-32d7d2e80a6f.json
372,mana12312,04e60f36-2c7e-4315-bd6a-297c559a2dec,3.0,5.0,2.0,False,2025-10-15 11:05:38.000000,mana12312_04e60f36-2c7e-4315-bd6a-297c559a2dec.json
373,sude306,468ab433-e2a3-4759-b78e-c77d53f3353f,3.0,5.0,2.0,False,2025-10-10 16:52:05.000000,sude306_468ab433-e2a3-4759-b78e-c77d53f3353f.json
374,anma2416,7f745779-6fa4-4ef2-a1f6-16e31f40f1b3,4.0,2.0,5.0,False,2025-10-16 13:15:43.000000,anma2416_7f745779-6fa4-4ef2-a1f6-16e31f40f1b3.json
375,mana12312,2193da17-eaf7-4aae-bde5-0d67370a2161,2.0,4.0,1.0,False,2025-10-16 11:14:08.000000,mana12312_2193da17-eaf7-4aae-bde5-0d67370a2161.json
376,kauw2915,60e6871c-c759-490d-826b-6979ff90386e,1.0,2.0,1.0,False,2025-10-15 10:38:35.000000,kauw2915_60e6871c-c759-490d-826b-6979ff90386e.json
377,anma2416,189e19bd-c48a-43c6-ac63-9641be751033,1.0,4.0,1.0,False,2025-10-18 17:18:15.414051,anma2416_189e19bd-c48a-43c6-ac63-9641be751033.json
378,anma2416,0fe24cfb-2913-408a-996b-345cb986ff47,1.0,2.0,1.0,False,2025-10-18 17:18:15.392389,anma2416_0fe24cfb-2913-408a-996b-345cb986ff47.json
379,kauw2915,42a01c99-65f1-4e1f-a396-dc09918eac5b,1.0,1.0,2.0,False,2025-10-15 10:31:16.000000,kauw2915_42a01c99-65f1-4e1f-a396-dc09918eac5b.json
380,hüan04,0b935410-f5ed-4400-b39f-5aeb795348e5,,,,True,2025-10-09 16:22:20.000000,hüan04_0b935410-f5ed-4400-b39f-5aeb795348e5.json
381,kauw2915,275c66c0-ab94-4edf-8c5f-63da1db36561,1.0,4.0,1.0,False,2025-10-18 17:18:15.496953,kauw2915_275c66c0-ab94-4edf-8c5f-63da1db36561.json
382,sude306,1ae6de88-a3f9-42d1-8e76-6475d83487a3,2.0,2.0,2.0,False,2025-10-10 16:10:53.000000,sude306_1ae6de88-a3f9-42d1-8e76-6475d83487a3.json
383,kauw2915,20472fdd-1270-41fa-9fd0-10938db7a210,1.0,4.0,1.0,False,2025-10-18 17:18:15.447837,kauw2915_20472fdd-1270-41fa-9fd0-10938db7a210.json
384,clpe1410,4885d06a-9569-4d67-a659-8f75c3c016a6,3.0,3.0,2.0,False,2025-10-13 15:15:26.000000,clpe1410_4885d06a-9569-4d67-a659-8f75c3c016a6.json
385,hüan04,15999643-41ae-43a9-95b3-6eb4617a2b03,7.0,5.0,6.0,False,2025-10-09 16:50:32.000000,hüan04_15999643-41ae-43a9-95b3-6eb4617a2b03.json
386,kauw2915,0c77d390-2b0f-474b-871d-d74b7eb26011,2.0,4.0,1.0,False,2025-10-18 17:18:15.487045,kauw2915_0c77d390-2b0f-474b-871d-d74b7eb26011.json
387,kauw2915,01e02c1b-12d0-413e-a582-3740b4de39e4,3.0,5.0,2.0,False,2025-10-18 17:18:15.466456,kauw2915_01e02c1b-12d0-413e-a582-3740b4de39e4.json
388,sude306,0d125ebe-df1b-466d-a830-c9af43a2e85f,5.0,5.0,4.0,False,2025-10-10 15:59:38.000000,sude306_0d125ebe-df1b-466d-a830-c9af43a2e85f.json
389,hüan04,12649c61-2fe3-4dc2-8cf5-9e8af4805779,2.0,4.0,1.0,False,2025-10-09 16:41:09.000000,hüan04_12649c61-2fe3-4dc2-8cf5-9e8af4805779.json
390,mana12312,b39b8a28-6d69-43bc-bc34-5f81c552c94c,3.0,5.0,2.0,False,2025-10-15 11:58:34.000000,mana12312_b39b8a28-6d69-43bc-bc34-5f81c552c94c.json
391,hüan04,04b80b65-c35c-462d-a6fd-5b1dd836f8c5,4.0,4.0,3.0,False,2025-10-09 16:05:18.000000,hüan04_04b80b65-c35c-462d-a6fd-5b1dd836f8c5.json
392,mana12312,8b604dd7-4f97-4a98-b045-374b7e4a0ce9,,,,True,2025-10-15 11:43:27.000000,mana12312_8b604dd7-4f97-4a98-b045-374b7e4a0ce9.json
393,hüan04,22e6e349-9309-4f38-a079-77a0fa18cd44,,,,True,2025-10-09 17:16:59.000000,hüan04_22e6e349-9309-4f38-a079-77a0fa18cd44.json
394,clpe1410,0887c9dc-6e68-4a72-a053-5a7618e8f36f,4.0,3.0,4.0,False,2025-10-18 17:18:15.436049,clpe1410_0887c9dc-6e68-4a72-a053-5a7618e8f36f.json
395,kauw2915,2fbe227f-3a2b-470a-a6e7-76b7e7e236c7,1.0,3.0,1.0,False,2025-10-18 17:18:15.451388,kauw2915_2fbe227f-3a2b-470a-a6e7-76b7e7e236c7.json
396,sude306,12318d36-359d-4322-9b36-c4cf38935357,4.0,1.0,3.0,False,2025-10-10 16:02:58.000000,sude306_12318d36-359d-4322-9b36-c4cf38935357.json
397,mana12312,74b5c342-8b2a-40e9-9a63-5dd6a798e8a5,2.0,1.0,1.0,False,2025-10-16 11:41:59.000000,mana12312_74b5c342-8b2a-40e9-9a63-5dd6a798e8a5.json
398,clpe1410,07a44ce4-d0c1-40ef-ae0c-e5137cabb918,4.0,3.0,3.0,False,2025-10-18 17:18:15.429797,clpe1410_07a44ce4-d0c1-40ef-ae0c-e5137cabb918.json
399,mana12312,42a01c99-65f1-4e1f-a396-dc09918eac5b,3.0,2.0,2.0,False,2025-10-15 11:22:48.000000,mana12312_42a01c99-65f1-4e1f-a396-dc09918eac5b.json
400,anma2416,f8a526c8-dbe3-4df7-a1fb-9e03a8f7c60b,3.0,4.0,3.0,False,2025-10-16 14:11:13.000000,anma2416_f8a526c8-dbe3-4df7-a1fb-9e03a8f7c60b.json
401,hüan04,223e39ca-e252-4a5d-8e36-cd6c6e490a99,4.0,5.0,3.0,False,2025-10-09 17:15:17.000000,hüan04_223e39ca-e252-4a5d-8e36-cd6c6e490a99.json
402,kauw2915,048f2a72-6243-48bb-89d0-64ae4e4d49be,4.0,5.0,4.0,False,2025-10-18 17:18:15.473461,kauw2915_048f2a72-6243-48bb-89d0-64ae4e4d49be.json
403,mana12312,6f3cb6cf-67b4-447a-a7a4-7a6a961612c3,2.0,1.0,1.0,False,2025-10-16 11:40:03.000000,mana12312_6f3cb6cf-67b4-447a-a7a4-7a6a961612c3.json
404,clpe1410,048f2a72-6243-48bb-89d0-64ae4e4d49be,,,,True,2025-10-18 17:18:15.426934,clpe1410_048f2a72-6243-48bb-89d0-64ae4e4d49be.json
405,mana12312,4fe9f63f-60c1-4215-8397-1c9119c87dc1,,,,True,2025-10-16 11:30:55.000000,mana12312_4fe9f63f-60c1-4215-8397-1c9119c87dc1.json
406,mana12312,8624a9aa-b837-4369-8d4a-43e6937b276e,4.0,4.0,4.0,False,2025-10-16 11:47:18.000000,mana12312_8624a9aa-b837-4369-8d4a-43e6937b276e.json
407,kauw2915,58cc6336-e4fb-4910-b45f-60d781d945bb,1.0,1.0,1.0,False,2025-10-15 10:35:38.000000,kauw2915_58cc6336-e4fb-4910-b45f-60d781d945bb.json
408,kauw2915,6778f1b0-2855-4a86-a263-7f0b25acdda2,,,,True,2025-10-15 10:40:20.000000,kauw2915_6778f1b0-2855-4a86-a263-7f0b25acdda2.json
409,mana12312,90492828-c1a9-4f4f-985a-b2d80d267fff,,,,True,2025-10-16 11:51:13.000000,mana12312_90492828-c1a9-4f4f-985a-b2d80d267fff.json
410,sude306,2715fb07-32ec-4d48-9a40-31611cc31588,2.0,4.0,2.0,False,2025-10-10 16:22:16.000000,sude306_2715fb07-32ec-4d48-9a40-31611cc31588.json
411,sude306,2731f1d7-bb2d-496b-9183-dff2ecfdd60a,4.0,1.0,3.0,False,2025-10-10 16:22:46.000000,sude306_2731f1d7-bb2d-496b-9183-dff2ecfdd60a.json
412,clpe1410,00f085e7-d746-46a0-bfff-511b513b7ead,5.0,6.0,4.0,False,2025-10-18 17:18:15.442007,clpe1410_00f085e7-d746-46a0-bfff-511b513b7ead.json
413,hüan04,195e5a88-03c2-434f-82de-470b180de40b,1.0,1.0,1.0,False,2025-10-09 16:57:35.000000,hüan04_195e5a88-03c2-434f-82de-470b180de40b.json
414,mana12312,659d38d7-127c-41bf-bd6f-deed3f783496,4.0,3.0,2.0,False,2025-10-16 11:36:37.000000,mana12312_659d38d7-127c-41bf-bd6f-deed3f783496.json
415,kauw2915,068035e1-930e-4963-bb92-b70eaafc2a4c,2.0,6.0,2.0,False,2025-10-18 17:18:15.459570,kauw2915_068035e1-930e-4963-bb92-b70eaafc2a4c.json
416,anma2416,aa21f254-f820-4695-b2dd-405f03a01493,2.0,2.0,2.0,False,2025-10-16 13:43:30.000000,anma2416_aa21f254-f820-4695-b2dd-405f03a01493.json
417,hüan04,0650b30e-ce32-4b2e-8317-2519aebcb02c,,,,True,2025-10-09 16:08:57.000000,hüan04_0650b30e-ce32-4b2e-8317-2519aebcb02c.json
418,kauw2915,53c6286b-09e2-4830-9397-bdd2207eef24,1.0,,,True,2025-10-15 10:34:48.000000,kauw2915_53c6286b-09e2-4830-9397-bdd2207eef24.json
419,mana12312,115635e5-6418-4f06-aea6-16a8a238221b,3.0,1.0,1.0,False,2025-10-16 11:06:58.000000,mana12312_115635e5-6418-4f06-aea6-16a8a238221b.json
420,kauw2915,590c786d-8c48-4242-8f24-5151247be75c,3.0,2.0,3.0,False,2025-10-15 10:35:58.000000,kauw2915_590c786d-8c48-4242-8f24-5151247be75c.json
421,anma2416,e8781cf0-c12e-4d91-b509-bbbd2261ef87,,,,True,2025-10-16 14:05:30.000000,anma2416_e8781cf0-c12e-4d91-b509-bbbd2261ef87.json
422,clpe1410,0bdc9973-966c-4d58-8a8a-ee4d76601180,,,,True,2025-10-18 17:18:15.440283,clpe1410_0bdc9973-966c-4d58-8a8a-ee4d76601180.json
423,mana12312,01d69b71-671a-4671-ab60-8bdbb2607555,2.0,3.0,2.0,False,2025-10-15 11:04:35.000000,mana12312_01d69b71-671a-4671-ab60-8bdbb2607555.json
424,mana12312,7ced2ca4-07cb-4339-bfde-2deeeb6e6702,,,,True,2025-10-16 11:43:46.000000,mana12312_7ced2ca4-07cb-4339-bfde-2deeeb6e6702.json
425,kauw2915,04e60f36-2c7e-4315-bd6a-297c559a2dec,2.0,6.0,2.0,False,2025-10-18 17:18:15.470477,kauw2915_04e60f36-2c7e-4315-bd6a-297c559a2dec.json
426,hüan04,158f11b8-d587-4e07-84ca-2384567cd446,2.0,6.0,2.0,False,2025-10-09 16:49:54.000000,hüan04_158f11b8-d587-4e07-84ca-2384567cd446.json
427,clpe1410,1acaf0cf-d8d0-413a-8e31-2cd31d3911b0,3.0,5.0,2.0,False,2025-10-13 14:51:48.000000,clpe1410_1acaf0cf-d8d0-413a-8e31-2cd31d3911b0.json
428,anma2416,0e1308af-6515-4d0e-913b-eb0f5d665f26,5.0,2.0,4.0,False,2025-10-18 17:18:15.395119,anma2416_0e1308af-6515-4d0e-913b-eb0f5d665f26.json
429,clpe1410,59dcf3bf-79ec-4bf2-996d-e615532317a3,4.0,3.0,4.0,False,2025-10-13 15:20:44.000000,clpe1410_59dcf3bf-79ec-4bf2-996d-e615532317a3.json
430,mana12312,98b73228-0dcc-465d-85b5-4f346c72dcbc,2.0,4.0,1.0,False,2025-10-15 11:47:51.000000,mana12312_98b73228-0dcc-465d-85b5-4f346c72dcbc.json
431,anma2416,0f8e4f27-49a0-44cd-8748-20006258adff,5.0,4.0,6.0,False,2025-10-18 17:18:15.385343,anma2416_0f8e4f27-49a0-44cd-8748-20006258adff.json
432,anma2416,5312a470-de91-4f07-99ec-9ab0b3a62d33,3.0,1.0,1.0,False,2025-10-15 13:50:51.000000,anma2416_5312a470-de91-4f07-99ec-9ab0b3a62d33.json
433,clpe1410,457b1deb-e2c1-4108-9c7b-34da97c3e3c1,3.0,3.0,3.0,False,2025-10-13 15:13:28.000000,clpe1410_457b1deb-e2c1-4108-9c7b-34da97c3e3c1.json
434,kauw2915,11ac2eaf-2e39-4b72-9494-901c117c93f9,5.0,3.0,1.0,False,2025-10-18 17:18:15.503873,kauw2915_11ac2eaf-2e39-4b72-9494-901c117c93f9.json
435,kauw2915,0d9760e6-a31f-4285-804d-c6aa27b0e3c3,2.0,5.0,3.0,False,2025-10-18 17:18:15.479943,kauw2915_0d9760e6-a31f-4285-804d-c6aa27b0e3c3.json
436,kauw2915,11c1c18c-145b-4664-9b6c-cc2097f1885d,1.0,1.0,1.0,False,2025-10-18 17:18:15.470669,kauw2915_11c1c18c-145b-4664-9b6c-cc2097f1885d.json
437,anma2416,11ac2eaf-2e39-4b72-9494-901c117c93f9,3.0,1.0,1.0,False,2025-10-18 17:18:15.412946,anma2416_11ac2eaf-2e39-4b72-9494-901c117c93f9.json
438,sude306,2193da17-eaf7-4aae-bde5-0d67370a2161,2.0,5.0,2.0,False,2025-10-10 16:15:38.000000,sude306_2193da17-eaf7-4aae-bde5-0d67370a2161.json
439,mana12312,887921c3-9935-4535-98b6-e873d0e085b9,2.0,2.0,1.0,False,2025-10-15 11:42:19.000000,mana12312_887921c3-9935-4535-98b6-e873d0e085b9.json
440,kauw2915,601d0ff7-bf96-4d77-a9ee-8abe7c270bba,1.0,1.0,1.0,False,2025-10-15 10:37:53.000000,kauw2915_601d0ff7-bf96-4d77-a9ee-8abe7c270bba.json
441,clpe1410,1c004b77-6ef5-4311-8428-02ba41df0f46,4.0,5.0,4.0,False,2025-10-13 14:52:00.000000,clpe1410_1c004b77-6ef5-4311-8428-02ba41df0f46.json
442,anma2416,c8a75b7c-9540-48a4-a7e0-0dfa31be09f6,1.0,3.0,2.0,False,2025-10-16 13:53:51.000000,anma2416_c8a75b7c-9540-48a4-a7e0-0dfa31be09f6.json
443,mana12312,a163ff85-4d66-4853-9a6e-1c3eb349e1eb,3.0,5.0,2.0,False,2025-10-15 11:50:25.000000,mana12312_a163ff85-4d66-4853-9a6e-1c3eb349e1eb.json
444,mana12312,5382c7d0-a38d-4fc1-8935-38901858b952,,,,True,2025-10-15 11:25:47.000000,mana12312_5382c7d0-a38d-4fc1-8935-38901858b952.json
445,clpe1410,0b935410-f5ed-4400-b39f-5aeb795348e5,,,,True,2025-10-18 17:18:15.436843,clpe1410_0b935410-f5ed-4400-b39f-5aeb795348e5.json
446,clpe1410,3cf600be-6fb1-4375-a83c-1202ada37a81,2.0,1.0,2.0,False,2025-10-13 15:10:55.000000,clpe1410_3cf600be-6fb1-4375-a83c-1202ada37a81.json
447,clpe1410,484a9c78-7f8e-4de9-822c-8c0a35fe1f4e,,,,True,2025-10-13 15:14:51.000000,clpe1410_484a9c78-7f8e-4de9-822c-8c0a35fe1f4e.json
448,hüan04,23b4795f-6551-40ad-8574-ad05adfbfb33,1.0,6.0,1.0,False,2025-10-09 17:19:15.000000,hüan04_23b4795f-6551-40ad-8574-ad05adfbfb33.json
449,clpe1410,385bae31-fdb0-441b-af32-e8041bfdfb98,3.0,5.0,2.0,False,2025-10-13 15:07:36.000000,clpe1410_385bae31-fdb0-441b-af32-e8041bfdfb98.json
450,sude306,03147b9c-cab0-427e-952a-0385f12384b0,4.0,4.0,3.0,False,2025-10-10 15:53:24.000000,sude306_03147b9c-cab0-427e-952a-0385f12384b0.json
451,mana12312,484a9c78-7f8e-4de9-822c-8c0a35fe1f4e,,,,True,2025-10-15 11:24:03.000000,mana12312_484a9c78-7f8e-4de9-822c-8c0a35fe1f4e.json
452,mana12312,10d50f2d-27ad-42f3-b393-b40162dcbf44,,,,True,2025-10-16 11:06:31.000000,mana12312_10d50f2d-27ad-42f3-b393-b40162dcbf44.json
453,hüan04,05e74a4c-7f50-40e5-b396-32acc82ecb99,4.0,3.0,4.0,False,2025-10-09 16:07:23.000000,hüan04_05e74a4c-7f50-40e5-b396-32acc82ecb99.json
454,anma2416,e1e8ffd2-0444-4d7d-9601-eee7c8421330,3.0,4.0,4.0,False,2025-10-16 14:02:57.000000,anma2416_e1e8ffd2-0444-4d7d-9601-eee7c8421330.json
455,hüan04,0b1a7eef-da65-4101-9a58-0644fa499bd7,1.0,1.0,1.0,False,2025-10-09 16:21:16.000000,hüan04_0b1a7eef-da65-4101-9a58-0644fa499bd7.json
456,anma2416,1c004b77-6ef5-4311-8428-02ba41df0f46,4.0,3.0,3.0,False,2025-10-18 17:18:15.407179,anma2416_1c004b77-6ef5-4311-8428-02ba41df0f46.json
457,anma2416,01e02c1b-12d0-413e-a582-3740b4de39e4,6.0,5.0,7.0,False,2025-10-18 17:18:15.383896,anma2416_01e02c1b-12d0-413e-a582-3740b4de39e4.json
458,kauw2915,a70f0ed1-5a67-4f20-a630-da52aaba889f,5.0,5.0,4.0,False,2025-10-15 10:57:58.000000,kauw2915_a70f0ed1-5a67-4f20-a630-da52aaba889f.json
459,kauw2915,7059da37-77aa-4762-ae51-f7b7a0847dbb,1.0,4.0,1.0,False,2025-10-15 10:43:31.000000,kauw2915_7059da37-77aa-4762-ae51-f7b7a0847dbb.json
460,kauw2915,14c268a1-3e60-48df-a248-5d9587a03aaa,1.0,2.0,1.0,False,2025-10-18 17:18:15.455067,kauw2915_14c268a1-3e60-48df-a248-5d9587a03aaa.json
461,mana12312,4bcb8999-46e1-48db-b0f1-fe00621e1058,2.0,4.0,1.0,False,2025-10-16 11:30:13.000000,mana12312_4bcb8999-46e1-48db-b0f1-fe00621e1058.json
462,mana12312,8ddf26c0-8219-4a9b-b97b-b73e71315b88,1.0,3.0,1.0,False,2025-10-16 11:50:43.000000,mana12312_8ddf26c0-8219-4a9b-b97b-b73e71315b88.json
463,anma2416,cbb170a9-84c3-4f1c-8e4d-3c14e292fcd5,3.0,4.0,4.0,False,2025-10-16 13:55:14.000000,anma2416_cbb170a9-84c3-4f1c-8e4d-3c14e292fcd5.json
464,kauw2915,8394335a-b3c7-4d00-9e78-ae25b3735ed4,1.0,4.0,4.0,False,2025-10-15 10:48:50.000000,kauw2915_8394335a-b3c7-4d00-9e78-ae25b3735ed4.json
465,kauw2915,47d27375-c8f5-46af-addf-46c945a22f94,1.0,4.0,1.0,False,2025-10-15 10:32:41.000000,kauw2915_47d27375-c8f5-46af-addf-46c945a22f94.json
466,kauw2915,3c5422ae-5707-48ea-936b-1758da5c92ce,1.0,3.0,1.0,False,2025-10-15 10:30:03.000000,kauw2915_3c5422ae-5707-48ea-936b-1758da5c92ce.json
467,hüan04,0839e9d8-0736-4320-abf9-25811ce0918e,1.0,5.0,1.0,False,2025-10-09 16:14:56.000000,hüan04_0839e9d8-0736-4320-abf9-25811ce0918e.json
468,sude306,367eecd4-3039-4da0-9a02-d206df8615c0,3.0,5.0,3.0,False,2025-10-10 16:35:07.000000,sude306_367eecd4-3039-4da0-9a02-d206df8615c0.json
469,clpe1410,2a0081d9-f119-4fe4-a62e-a618d8937626,,,,True,2025-10-13 14:58:32.000000,clpe1410_2a0081d9-f119-4fe4-a62e-a618d8937626.json
470,kauw2915,0bdc9973-966c-4d58-8a8a-ee4d76601180,2.0,1.0,1.0,False,2025-10-18 17:18:15.446391,kauw2915_0bdc9973-966c-4d58-8a8a-ee4d76601180.json
471,hüan04,1b10ca9f-8ab9-407a-b6e8-da6ba943feac,1.0,7.0,2.0,False,2025-10-09 17:01:10.000000,hüan04_1b10ca9f-8ab9-407a-b6e8-da6ba943feac.json
472,kauw2915,33fc6258-3e47-4e06-b229-3518526ec4ce,1.0,1.0,1.0,False,2025-10-15 10:27:37.000000,kauw2915_33fc6258-3e47-4e06-b229-3518526ec4ce.json
473,mana12312,04a29e97-f6c9-4ae1-ade8-c44e17330ce6,,,,True,2025-10-16 11:03:49.000000,mana12312_04a29e97-f6c9-4ae1-ade8-c44e17330ce6.json
474,clpe1410,010799a8-a925-4d3e-86cf-7aba53bcb352,2.0,1.0,3.0,False,2025-10-18 17:18:15.435232,clpe1410_010799a8-a925-4d3e-86cf-7aba53bcb352.json
475,anma2416,05da4071-5a7f-4f23-a7be-30808e75b5f4,,,,True,2025-10-18 17:18:15.406219,anma2416_05da4071-5a7f-4f23-a7be-30808e75b5f4.json
476,hüan04,01526587-c9a6-452e-9b9d-a5a96dacd9ce,2.0,4.0,3.0,False,2025-10-09 15:53:16.000000,hüan04_01526587-c9a6-452e-9b9d-a5a96dacd9ce.json
477,anma2416,a016609c-47cd-47e4-a919-5d9735acb7d1,2.0,4.0,3.0,False,2025-10-16 13:36:42.000000,anma2416_a016609c-47cd-47e4-a919-5d9735acb7d1.json
478,sude306,1e10e42b-f8cf-482c-ab4a-e90d3d41285d,3.0,6.0,3.0,False,2025-10-10 16:13:25.000000,sude306_1e10e42b-f8cf-482c-ab4a-e90d3d41285d.json
479,hüan04,1129a771-7b6c-4eae-8641-db6a956922ec,2.0,5.0,2.0,False,2025-10-09 16:38:36.000000,hüan04_1129a771-7b6c-4eae-8641-db6a956922ec.json
480,mana12312,088bf2d5-ba5e-468f-a4fd-8f73ca23afc8,2.0,2.0,1.0,False,2025-10-15 11:06:57.000000,mana12312_088bf2d5-ba5e-468f-a4fd-8f73ca23afc8.json
481,clpe1410,42a01c99-65f1-4e1f-a396-dc09918eac5b,3.0,2.0,2.0,False,2025-10-13 15:11:53.000000,clpe1410_42a01c99-65f1-4e1f-a396-dc09918eac5b.json
482,kauw2915,23a218c6-52ae-436a-acfa-6ad906ec1a47,1.0,5.0,2.0,False,2025-10-18 17:18:15.474159,kauw2915_23a218c6-52ae-436a-acfa-6ad906ec1a47.json
483,mana12312,36ae61a6-10e4-420a-a4e6-f5838c33f70b,2.0,1.0,1.0,False,2025-10-16 11:22:46.000000,mana12312_36ae61a6-10e4-420a-a4e6-f5838c33f70b.json
484,mana12312,5e7cf836-17ff-4bff-a7fe-b274b5323f50,2.0,5.0,1.0,False,2025-10-15 11:29:07.000000,mana12312_5e7cf836-17ff-4bff-a7fe-b274b5323f50.json
485,sude306,182c9b97-c87e-4c84-b3dd-0589a95a0725,4.0,5.0,5.0,False,2025-10-10 16:08:45.000000,sude306_182c9b97-c87e-4c84-b3dd-0589a95a0725.json
486,mana12312,0da0a797-762b-4038-9384-9800484a4bcf,,,,True,2025-10-15 11:08:20.000000,mana12312_0da0a797-762b-4038-9384-9800484a4bcf.json
487,anma2416,5c552791-5082-4d2a-b7fb-e2917efe1cea,4.0,2.0,3.0,False,2025-10-15 13:56:34.000000,anma2416_5c552791-5082-4d2a-b7fb-e2917efe1cea.json
488,sude306,2ce5d03c-e04f-4136-9ecc-af1c8fa196fc,2.0,5.0,2.0,False,2025-10-10 16:27:35.000000,sude306_2ce5d03c-e04f-4136-9ecc-af1c8fa196fc.json
489,anma2416,08ce1b73-b526-4faa-b440-f318203125d1,,,,True,2025-10-18 17:18:15.414770,anma2416_08ce1b73-b526-4faa-b440-f318203125d1.json
490,anma2416,088bf2d5-ba5e-468f-a4fd-8f73ca23afc8,4.0,3.0,5.0,False,2025-10-18 17:18:15.399107,anma2416_088bf2d5-ba5e-468f-a4fd-8f73ca23afc8.json
491,hüan04,229ae73d-00ef-48e3-ba65-0fcf08c06780,3.0,6.0,3.0,False,2025-10-09 17:16:38.000000,hüan04_229ae73d-00ef-48e3-ba65-0fcf08c06780.json
492,sude306,00a4f736-d232-40a6-98dc-098f6c2b6287,1.0,4.0,2.0,False,2025-10-10 15:51:22.000000,sude306_00a4f736-d232-40a6-98dc-098f6c2b6287.json
493,mana12312,8a28df2b-617e-4934-88ba-d02c2c573c91,1.0,3.0,1.0,False,2025-10-16 11:49:01.000000,mana12312_8a28df2b-617e-4934-88ba-d02c2c573c91.json
494,clpe1410,2f3c763b-24c2-473c-a57c-c15470db5674,4.0,2.0,3.0,False,2025-10-13 15:00:00.000000,clpe1410_2f3c763b-24c2-473c-a57c-c15470db5674.json
495,sude306,47f0ccd3-ded8-4bb0-91e6-168e0188098d,,,,True,2025-10-10 16:53:54.000000,sude306_47f0ccd3-ded8-4bb0-91e6-168e0188098d.json
496,mana12312,48aa921e-ea54-44ba-bd99-be43f8c8f497,4.0,5.0,3.0,False,2025-10-16 11:28:28.000000,mana12312_48aa921e-ea54-44ba-bd99-be43f8c8f497.json
497,kauw2915,12a4306b-5228-418a-982c-d7ea36897dc2,,,,True,2025-10-18 17:18:15.471403,kauw2915_12a4306b-5228-418a-982c-d7ea36897dc2.json
498,sude306,38f6075c-c64c-4e7a-887d-3e6823ff10fa,3.0,5.0,3.0,False,2025-10-10 16:37:04.000000,sude306_38f6075c-c64c-4e7a-887d-3e6823ff10fa.json
499,anma2416,0935f859-dc23-48a3-961b-6d2fd8ffbe0e,3.0,2.0,3.0,False,2025-10-18 17:18:15.399893,anma2416_0935f859-dc23-48a3-961b-6d2fd8ffbe0e.json
500,sude306,3a1178f2-75c8-4223-b762-ceadc7b459b0,2.0,5.0,2.0,False,2025-10-10 16:37:11.000000,sude306_3a1178f2-75c8-4223-b762-ceadc7b459b0.json
501,anma2416,67996744-ddc1-4381-9355-8d5f26f88bf8,5.0,2.0,4.0,False,2025-10-15 14:01:40.000000,anma2416_67996744-ddc1-4381-9355-8d5f26f88bf8.json
502,sude306,514b7b83-5cf7-4d21-953e-41fc955ce22b,3.0,1.0,2.0,False,2025-10-10 17:01:43.000000,sude306_514b7b83-5cf7-4d21-953e-41fc955ce22b.json
503,kauw2915,01526587-c9a6-452e-9b9d-a5a96dacd9ce,1.0,3.0,1.0,False,2025-10-18 17:18:15.454185,kauw2915_01526587-c9a6-452e-9b9d-a5a96dacd9ce.json
504,anma2416,036ba99a-c5f7-4277-a874-d715f858f760,1.0,5.0,1.0,False,2025-10-18 17:18:15.391639,anma2416_036ba99a-c5f7-4277-a874-d715f858f760.json
505,mana12312,4e115a48-ff6b-42b7-9cf7-b88f3915297c,2.0,3.0,1.0,False,2025-10-16 11:30:41.000000,mana12312_4e115a48-ff6b-42b7-9cf7-b88f3915297c.json
